time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1766385836153015000,86.82401513671876,-0.14540916681289673,-0.024427661672234535,0.1761496365070343,0.973257839679718,0.003927089273929596,-0.3575519323348999,0.2973247766494751
1766385836163015000,86.83401489257812,-0.14489144086837769,-0.02483152039349079,0.17821788787841797,0.9729482531547546,0.0035551295150071383,-0.3618331849575043,0.29631736874580383
1766385836173015000,86.84401513671875,-0.14424708485603333,-0.025444982573390007,0.18054470419883728,0.9725990891456604,0.0027750639710575342,-0.36669909954071045,0.2949899137020111
1766385836183015000,86.85401489257812,-0.14350858330726624,-0.026231713593006134,0.18303075432777405,0.9722226858139038,0.0016388933872804046,-0.3719387352466583,0.2934093475341797
1766385836193015000,86.86401513671875,-0.14261499047279358,-0.02714093029499054,0.18550194799900055,0.9718607664108276,0.00016812403919175267,-0.3771858215332031,0.2914407551288605
1766385836203015000,86.87401489257813,-0.14175710082054138,-0.028028888627886772,0.18808157742023468,0.9714651703834534,-0.0012228147825226188,-0.38264554738998413,0.2895596921443939
1766385836213015000,86.88401513671874,-0.1409694105386734,-0.02880924940109253,0.19085495173931122,0.971015989780426,-0.0023112776689231396,-0.38846567273139954,0.2878853380680084
1766385836223015000,86.89401489257813,-0.14009827375411987,-0.029598094522953033,0.19368231296539307,0.9705584049224854,-0.0034490409307181835,-0.39439886808395386,0.2860266864299774
1766385836233015000,86.90401513671875,-0.13939951360225677,-0.03015630505979061,0.19625873863697052,0.9701241850852966,-0.004118729382753372,-0.39976105093955994,0.284596711397171
1766385836243015000,86.91401489257812,-0.13877640664577484,-0.030553443357348442,0.1981779932975769,0.9698108434677124,-0.004629518836736679,-0.403751015663147,0.2833154797554016
1766385836253015000,86.92401513671875,-0.13820511102676392,-0.030773848295211792,0.19931428134441376,0.9696525931358337,-0.004993547685444355,-0.4061086177825928,0.2821258306503296
1766385836263015000,86.93401489257812,-0.13751396536827087,-0.03094789944589138,0.19950512051582336,0.9697060585021973,-0.005608392413705587,-0.40654054284095764,0.28058528900146484
1766385836273015000,86.94401513671875,-0.13681215047836304,-0.031022483482956886,0.19882328808307648,0.9699429273605347,-0.0062862117774784565,-0.40517866611480713,0.2789633870124817
1766385836283015000,86.95401489257813,-0.13612543046474457,-0.030919373035430908,0.1973366141319275,0.9703463912010193,-0.0068244002759456635,-0.40213894844055176,0.277360737323761
1766385836293015000,86.96401513671876,-0.13550366461277008,-0.03065149486064911,0.19513091444969177,0.9708878397941589,-0.007197970058768988,-0.39760062098503113,0.27589190006256104
1766385836303015000,86.97401489257813,-0.1349910944700241,-0.030224435031414032,0.19219142198562622,0.9715587496757507,-0.007401557639241219,-0.3915381133556366,0.27465006709098816
1766385836313015000,86.98401513671875,-0.13425298035144806,-0.029927201569080353,0.1882169246673584,0.9724478721618652,-0.008268382400274277,-0.3834238648414612,0.2727741599082947
1766385836323015000,86.99401489257812,-0.13333375751972198,-0.027806410565972328,0.18050050735473633,0.974098801612854,-0.006470290012657642,-0.3672666549682617,0.2708657383918762
1766385836333015000,87.00401513671875,-0.13484136760234833,-0.0193195641040802,0.16823028028011322,0.9762905240058899,0.008110765367746353,-0.3402188718318939,0.2758886218070984
1766385836343015000,87.01401489257813,-0.13514406979084015,-0.01570950262248516,0.1547059863805771,0.9785475730895996,0.011632253415882587,-0.3120606541633606,0.2763071656227112
1766385836353015000,87.02401513671875,-0.13474023342132568,-0.014150635339319706,0.15051837265491486,0.9792798757553101,0.013461471535265446,-0.30323857069015503,0.27552205324172974
1766385836363015000,87.03401489257813,-0.13346926867961884,-0.013741273432970047,0.15434856712818146,0.9788634777069092,0.015020182356238365,-0.3108210265636444,0.2733844518661499
1766385836373015000,87.04401513671876,-0.13400593400001526,-0.011745158582925797,0.156343474984169,0.9784994721412659,0.019892090931534767,-0.31425902247428894,0.27535924315452576
1766385836383015000,87.05401489257812,-0.13342836499214172,-0.01113266870379448,0.15392883121967316,0.9789682626724243,0.020241476595401764,-0.3092598617076874,0.2740756869316101
